,OG,conservation_score
7057,OG9081_aa_aligned.fasta,0.577289
7058,OG13966_aa_aligned.fasta,0.619194
7059,OG16566_aa_aligned.fasta,0.6341165
7060,OG12393_aa_aligned.fasta,0.546245
7061,OG15839_aa_aligned.fasta,0.678899
7062,OG14499_aa_aligned.fasta,0.622182
7063,OG3123_aa_aligned.fasta,0.483874
7064,OG14312_aa_aligned.fasta,0.6696424999999999
7065,OG12177_aa_aligned.fasta,0.5558215
7066,OG2711_aa_aligned.fasta,0.509185
7067,OG3866_aa_aligned.fasta,0.4888255
7068,OG8577_aa_aligned.fasta,0.568088
7069,OG5833_aa_aligned.fasta,0.4911635
7070,OG1863_aa_aligned.fasta,0.499916
7071,OG15569_aa_aligned.fasta,0.704009
7072,OG12535_aa_aligned.fasta,0.633218
7073,OG7631_aa_aligned.fasta,0.67015
7074,OG16010_aa_aligned.fasta,0.6480085
7075,OG9793_aa_aligned.fasta,0.400666
7076,OG5688_aa_aligned.fasta,0.489786
7077,OG17071_aa_aligned.fasta,0.630358
7078,OG7716_aa_aligned.fasta,0.373489
7079,OG6297_aa_aligned.fasta,0.4586135
7080,OG1163_aa_aligned.fasta,0.343579
7081,OG9332_aa_aligned.fasta,0.488831
7082,OG17354_aa_aligned.fasta,0.705199
7083,OG14647_aa_aligned.fasta,0.60387
7084,OG8623_aa_aligned.fasta,0.553814
7085,OG12170_aa_aligned.fasta,0.579853
7086,OG18539_aa_aligned.fasta,0.696035
7087,OG7913_aa_aligned.fasta,0.5213965
7088,OG13050_aa_aligned.fasta,0.576608
7089,OG4470_aa_aligned.fasta,0.478462
7090,OG1981_aa_aligned.fasta,0.6985255
7091,OG8163_aa_aligned.fasta,0.6871320000000001
7092,OG7673_aa_aligned.fasta,0.579546
7093,OG11420_aa_aligned.fasta,0.597827
7094,OG4205_aa_aligned.fasta,0.5587150000000001
7095,OG3783_aa_aligned.fasta,0.5985644999999999
7096,OG8282_aa_aligned.fasta,0.473588
7097,OG17226_aa_aligned.fasta,0.656862
7098,OG15936_aa_aligned.fasta,0.5836585
7099,OG3660_aa_aligned.fasta,0.561574
7100,OG13251_aa_aligned.fasta,0.614442
7101,OG4270_aa_aligned.fasta,0.305669
7102,OG3778_aa_aligned.fasta,0.6070835
7103,OG9469_aa_aligned.fasta,0.575076
7104,OG5172_aa_aligned.fasta,0.467156
7105,OG11594_aa_aligned.fasta,0.603565
7106,OG13493_aa_aligned.fasta,0.7249099999999999
7107,OG9173_aa_aligned.fasta,0.467997
7108,OG13321_aa_aligned.fasta,0.513397
7109,OG3072_aa_aligned.fasta,0.633911
7110,OG6445_aa_aligned.fasta,0.5565865
7111,OG14389_aa_aligned.fasta,0.607084
7112,OG9074_aa_aligned.fasta,0.532068
7113,OG1676_aa_aligned.fasta,0.426678
7114,OG5480_aa_aligned.fasta,0.6057185
7115,OG9752_aa_aligned.fasta,0.61927
7116,OG9812_aa_aligned.fasta,0.5057115
7117,OG10329_aa_aligned.fasta,0.591963
7118,OG10610_aa_aligned.fasta,0.4701785
7119,OG15857_aa_aligned.fasta,0.59667
7120,OG18146_aa_aligned.fasta,0.644176
7121,OG7957_aa_aligned.fasta,0.45694
7122,OG1702_aa_aligned.fasta,0.481917
7123,OG1263_aa_aligned.fasta,0.614702
7124,OG4660_aa_aligned.fasta,0.3926055
7125,OG10099_aa_aligned.fasta,0.549101
7126,OG2829_aa_aligned.fasta,0.42130449999999997
7127,OG10835_aa_aligned.fasta,0.430161
7128,OG1211_aa_aligned.fasta,0.4803225
7129,OG9649_aa_aligned.fasta,0.4834
7130,OG18556_aa_aligned.fasta,0.754784
7131,OG3926_aa_aligned.fasta,0.493735
7132,OG13159_aa_aligned.fasta,0.583494
7133,OG7534_aa_aligned.fasta,0.45823
7134,OG12280_aa_aligned.fasta,0.593653
7135,OG16385_aa_aligned.fasta,0.693928
7136,OG7385_aa_aligned.fasta,0.45512
7137,OG9470_aa_aligned.fasta,0.446648
7138,OG8368_aa_aligned.fasta,0.5625055000000001
7139,OG4972_aa_aligned.fasta,0.5840609999999999
7140,OG11412_aa_aligned.fasta,0.4269775
7141,OG16473_aa_aligned.fasta,0.6608365
7142,OG15800_aa_aligned.fasta,0.619239
7143,OG17300_aa_aligned.fasta,0.653208
7144,OG1608_aa_aligned.fasta,0.6601315
7145,OG6688_aa_aligned.fasta,0.7354025
7146,OG9901_aa_aligned.fasta,0.4491255
7147,OG17002_aa_aligned.fasta,0.639025
7148,OG9862_aa_aligned.fasta,0.4995775
7149,OG3571_aa_aligned.fasta,0.6458474999999999
7150,OG10933_aa_aligned.fasta,0.454443
7151,OG6829_aa_aligned.fasta,0.5167415
7152,OG8424_aa_aligned.fasta,0.461011
7153,OG4279_aa_aligned.fasta,0.545677
7154,OG7600_aa_aligned.fasta,0.424511
7155,OG17767_aa_aligned.fasta,0.636732
7156,OG8441_aa_aligned.fasta,0.490511
7157,OG7867_aa_aligned.fasta,0.647367
7158,OG5039_aa_aligned.fasta,0.5679075
7159,OG10553_aa_aligned.fasta,0.5266425
7160,OG16231_aa_aligned.fasta,0.6435635
7161,OG17230_aa_aligned.fasta,0.593832
7162,OG11205_aa_aligned.fasta,0.512425
7163,OG11940_aa_aligned.fasta,0.6136415
7164,OG2027_aa_aligned.fasta,0.586604
7165,OG15454_aa_aligned.fasta,0.593218
7166,OG11790_aa_aligned.fasta,0.6426045
7167,OG6165_aa_aligned.fasta,0.4532925
7168,OG5093_aa_aligned.fasta,0.642263
7169,OG7511_aa_aligned.fasta,0.430848
7170,OG4103_aa_aligned.fasta,0.600266
7171,OG5527_aa_aligned.fasta,0.335391
7172,OG14326_aa_aligned.fasta,0.6804235000000001
7173,OG9018_aa_aligned.fasta,0.523452
7174,OG5804_aa_aligned.fasta,0.406621
7175,OG12226_aa_aligned.fasta,0.611391
7176,OG14374_aa_aligned.fasta,0.6521665
7177,OG3042_aa_aligned.fasta,0.5428850000000001
7178,OG8085_aa_aligned.fasta,0.464285
7179,OG7262_aa_aligned.fasta,0.409443
7180,OG1360_aa_aligned.fasta,0.577639
7181,OG7139_aa_aligned.fasta,0.471266
7182,OG8517_aa_aligned.fasta,0.5196505
7183,OG9895_aa_aligned.fasta,0.6834370000000001
7184,OG5270_aa_aligned.fasta,0.3950025
7185,OG7320_aa_aligned.fasta,0.528822
7186,OG6604_aa_aligned.fasta,0.52172
7187,OG15817_aa_aligned.fasta,0.677283
7188,OG6943_aa_aligned.fasta,0.48111
7189,OG10508_aa_aligned.fasta,0.51449
7190,OG5448_aa_aligned.fasta,0.3937635
7191,OG2813_aa_aligned.fasta,0.585077
7192,OG10298_aa_aligned.fasta,0.6663675
7193,OG9511_aa_aligned.fasta,0.5507095
7194,OG17806_aa_aligned.fasta,0.6991674999999999
7195,OG8332_aa_aligned.fasta,0.559786
7196,OG8647_aa_aligned.fasta,0.471563
7197,OG17660_aa_aligned.fasta,0.783179
7198,OG5401_aa_aligned.fasta,0.42743600000000004
7199,OG1350_aa_aligned.fasta,0.729592
7200,OG3741_aa_aligned.fasta,0.457998
7201,OG8234_aa_aligned.fasta,0.38902400000000004
7202,OG2249_aa_aligned.fasta,0.5446905
7203,OG6790_aa_aligned.fasta,0.608952
7204,OG5350_aa_aligned.fasta,0.7257505
7205,OG8367_aa_aligned.fasta,0.5269395
7206,OG8312_aa_aligned.fasta,0.498097
7207,OG13643_aa_aligned.fasta,0.622412
7208,OG6303_aa_aligned.fasta,0.39118200000000003
7209,OG12196_aa_aligned.fasta,0.574763
7210,OG13727_aa_aligned.fasta,0.615594
7211,OG6775_aa_aligned.fasta,0.519
7212,OG15967_aa_aligned.fasta,0.698417
7213,OG3707_aa_aligned.fasta,0.444455
7214,OG14238_aa_aligned.fasta,0.558075
7215,OG4055_aa_aligned.fasta,0.43993150000000003
7216,OG17536_aa_aligned.fasta,0.5585694999999999
7217,OG18634_aa_aligned.fasta,0.6955905
7218,OG16638_aa_aligned.fasta,0.6796035
7219,OG17020_aa_aligned.fasta,0.699879
7220,OG14666_aa_aligned.fasta,0.609644
7221,OG5929_aa_aligned.fasta,0.50893
7222,OG6723_aa_aligned.fasta,0.563225
7223,OG7676_aa_aligned.fasta,0.450019
7224,OG15254_aa_aligned.fasta,0.621574
7225,OG14019_aa_aligned.fasta,0.549995
7226,OG7353_aa_aligned.fasta,0.4389405
7227,OG2499_aa_aligned.fasta,0.444259
7228,OG9179_aa_aligned.fasta,0.5424344999999999
7229,OG11214_aa_aligned.fasta,0.726876
7230,OG7058_aa_aligned.fasta,0.437723
7231,OG8489_aa_aligned.fasta,0.437249
7232,OG1058_aa_aligned.fasta,0.594527
7233,OG2923_aa_aligned.fasta,0.445515
7234,OG8661_aa_aligned.fasta,0.5107090000000001
7235,OG13208_aa_aligned.fasta,0.552514
7236,OG16102_aa_aligned.fasta,0.6779325
7237,OG4449_aa_aligned.fasta,0.4141745
7238,OG13882_aa_aligned.fasta,0.6250545000000001
7239,OG15566_aa_aligned.fasta,0.734069
7240,OG5541_aa_aligned.fasta,0.6543645
7241,OG4435_aa_aligned.fasta,0.554226
7242,OG9690_aa_aligned.fasta,0.511025
7243,OG6363_aa_aligned.fasta,0.634862
7244,OG5732_aa_aligned.fasta,0.63619
7245,OG17517_aa_aligned.fasta,0.625905
7246,OG8031_aa_aligned.fasta,0.470569
7247,OG8022_aa_aligned.fasta,0.510773
7248,OG8186_aa_aligned.fasta,0.403133
7249,OG6248_aa_aligned.fasta,0.523037
7250,OG12442_aa_aligned.fasta,0.648775
7251,OG8128_aa_aligned.fasta,0.501351
7252,OG1005_aa_aligned.fasta,0.4436505
7253,OG1713_aa_aligned.fasta,0.5863095
7254,OG4419_aa_aligned.fasta,0.597612
7255,OG4201_aa_aligned.fasta,0.652152
7256,OG11004_aa_aligned.fasta,0.740201
7257,OG15480_aa_aligned.fasta,0.644334
7258,OG13494_aa_aligned.fasta,0.7012745
7259,OG15746_aa_aligned.fasta,0.676686
7260,OG17518_aa_aligned.fasta,0.603091
7261,OG4236_aa_aligned.fasta,0.578697
7262,OG12574_aa_aligned.fasta,0.596548
7263,OG11074_aa_aligned.fasta,0.526015
7264,OG12651_aa_aligned.fasta,0.529499
7265,OG17516_aa_aligned.fasta,0.612904
7266,OG3569_aa_aligned.fasta,0.4900195
7267,OG16080_aa_aligned.fasta,0.594375
7268,OG5909_aa_aligned.fasta,0.426254
7269,OG4300_aa_aligned.fasta,0.499527
7270,OG6198_aa_aligned.fasta,0.447231
7271,OG6882_aa_aligned.fasta,0.7159795
7272,OG16631_aa_aligned.fasta,0.588396
7273,OG15309_aa_aligned.fasta,0.6562325
7274,OG5956_aa_aligned.fasta,0.349056
7275,OG6318_aa_aligned.fasta,0.4149145
7276,OG5456_aa_aligned.fasta,0.488125
7277,OG13092_aa_aligned.fasta,0.5971854999999999
7278,OG4876_aa_aligned.fasta,0.48147
7279,OG17261_aa_aligned.fasta,0.666099
7280,OG4258_aa_aligned.fasta,0.6087104999999999
7281,OG8048_aa_aligned.fasta,0.4181095
7282,OG12848_aa_aligned.fasta,0.575849
7283,OG4016_aa_aligned.fasta,0.713491
7284,OG3214_aa_aligned.fasta,0.72382
7285,OG15291_aa_aligned.fasta,0.72514
7286,OG15399_aa_aligned.fasta,0.64933
7287,OG8406_aa_aligned.fasta,0.435868
7288,OG3995_aa_aligned.fasta,0.575752
7289,OG3049_aa_aligned.fasta,0.43358050000000004
7290,OG2584_aa_aligned.fasta,0.34456299999999995
7291,OG9287_aa_aligned.fasta,0.554843
7292,OG2625_aa_aligned.fasta,0.472815
7293,OG17070_aa_aligned.fasta,0.790727
7294,OG3003_aa_aligned.fasta,0.495758
7295,OG9749_aa_aligned.fasta,0.600027
7296,OG13219_aa_aligned.fasta,0.544565
7297,OG2757_aa_aligned.fasta,0.684602
7298,OG16749_aa_aligned.fasta,0.609276
7299,OG18390_aa_aligned.fasta,0.7546025
7300,OG2036_aa_aligned.fasta,0.6765220000000001
7301,OG7500_aa_aligned.fasta,0.460995
7302,OG10708_aa_aligned.fasta,0.492824
7303,OG6253_aa_aligned.fasta,0.6725885
7304,OG16384_aa_aligned.fasta,0.563889
7305,OG12053_aa_aligned.fasta,0.678953
7306,OG5236_aa_aligned.fasta,0.4745325
7307,OG8116_aa_aligned.fasta,0.504194
7308,OG9089_aa_aligned.fasta,0.456329
7309,OG15366_aa_aligned.fasta,0.623057
7310,OG10519_aa_aligned.fasta,0.5394815
7311,OG3760_aa_aligned.fasta,0.461035
7312,OG4835_aa_aligned.fasta,0.46929449999999995
7313,OG15150_aa_aligned.fasta,0.650016
7314,OG7824_aa_aligned.fasta,0.694099
7315,OG16476_aa_aligned.fasta,0.652706
7316,OG13239_aa_aligned.fasta,0.5448945000000001
7317,OG17561_aa_aligned.fasta,0.7091375
7318,OG15630_aa_aligned.fasta,0.641274
7319,OG1049_aa_aligned.fasta,0.38287
7320,OG4578_aa_aligned.fasta,0.61466
7321,OG14241_aa_aligned.fasta,0.639965
7322,OG17731_aa_aligned.fasta,0.7027909999999999
7323,OG15682_aa_aligned.fasta,0.696868
7324,OG1915_aa_aligned.fasta,0.633191
7325,OG8889_aa_aligned.fasta,0.5687265
7326,OG7159_aa_aligned.fasta,0.639694
7327,OG1584_aa_aligned.fasta,0.6083315
7328,OG11058_aa_aligned.fasta,0.560794
7329,OG6341_aa_aligned.fasta,0.657934
7330,OG10653_aa_aligned.fasta,0.6113310000000001
7331,OG4821_aa_aligned.fasta,0.391299
7332,OG4566_aa_aligned.fasta,0.532323
7333,OG15579_aa_aligned.fasta,0.7260335
7334,OG10760_aa_aligned.fasta,0.503656
7335,OG2322_aa_aligned.fasta,0.6203285000000001
7336,OG10891_aa_aligned.fasta,0.57263
7337,OG14976_aa_aligned.fasta,0.616672
7338,OG13329_aa_aligned.fasta,0.590087
7339,OG2327_aa_aligned.fasta,0.673797
7340,OG9239_aa_aligned.fasta,0.533973
7341,OG11241_aa_aligned.fasta,0.6496215
7342,OG7709_aa_aligned.fasta,0.524416
7343,OG8268_aa_aligned.fasta,0.560648
7344,OG7444_aa_aligned.fasta,0.46080750000000004
7345,OG12843_aa_aligned.fasta,0.621617
7346,OG18277_aa_aligned.fasta,0.669149
7347,OG12174_aa_aligned.fasta,0.536328
7348,OG6227_aa_aligned.fasta,0.624276
7349,OG4177_aa_aligned.fasta,0.369182
7350,OG17047_aa_aligned.fasta,0.650875
7351,OG11584_aa_aligned.fasta,0.635696
7352,OG14931_aa_aligned.fasta,0.652377
7353,OG7108_aa_aligned.fasta,0.501788
7354,OG18467_aa_aligned.fasta,0.646954
7355,OG2120_aa_aligned.fasta,0.5999315000000001
7356,OG8776_aa_aligned.fasta,0.601603
7357,OG14833_aa_aligned.fasta,0.6763094999999999
7358,OG1487_aa_aligned.fasta,0.750142
7359,OG3455_aa_aligned.fasta,0.491367
7360,OG11346_aa_aligned.fasta,0.522564
7361,OG12619_aa_aligned.fasta,0.57097
7362,OG16797_aa_aligned.fasta,0.584796
7363,OG5777_aa_aligned.fasta,0.531369
7364,OG14983_aa_aligned.fasta,0.601497
7365,OG10719_aa_aligned.fasta,0.5201395
7366,OG4771_aa_aligned.fasta,0.467285
7367,OG11165_aa_aligned.fasta,0.628839
7368,OG17811_aa_aligned.fasta,0.582771
7369,OG3189_aa_aligned.fasta,0.5637445
7370,OG5291_aa_aligned.fasta,0.498762
7371,OG13783_aa_aligned.fasta,0.641443
7372,OG4536_aa_aligned.fasta,0.692066
7373,OG14332_aa_aligned.fasta,0.6318725
7374,OG11035_aa_aligned.fasta,0.46343
7375,OG10940_aa_aligned.fasta,0.551311
7376,OG4570_aa_aligned.fasta,0.520022
7377,OG14237_aa_aligned.fasta,0.695641
7378,OG16771_aa_aligned.fasta,0.6411375
7379,OG7805_aa_aligned.fasta,0.299494
7380,OG1570_aa_aligned.fasta,0.617726
7381,OG16781_aa_aligned.fasta,0.588446
7382,OG3494_aa_aligned.fasta,0.6343844999999999
7383,OG7918_aa_aligned.fasta,0.508368
7384,OG17653_aa_aligned.fasta,0.841936
7385,OG6635_aa_aligned.fasta,0.621815
7386,OG1794_aa_aligned.fasta,0.564116
7387,OG1311_aa_aligned.fasta,0.607432
7388,OG13076_aa_aligned.fasta,0.582343
7389,OG11188_aa_aligned.fasta,0.5029325
7390,OG13061_aa_aligned.fasta,0.686925
7391,OG14838_aa_aligned.fasta,0.726361
7392,OG2083_aa_aligned.fasta,0.508962
7393,OG8210_aa_aligned.fasta,0.5649740000000001
7394,OG9810_aa_aligned.fasta,0.519093
7395,OG2052_aa_aligned.fasta,0.612904
7396,OG1454_aa_aligned.fasta,0.73918
7397,OG6361_aa_aligned.fasta,0.546438
7398,OG16578_aa_aligned.fasta,0.6188425
7399,OG8468_aa_aligned.fasta,0.421526
7400,OG7574_aa_aligned.fasta,0.474577
7401,OG9508_aa_aligned.fasta,0.584951
7402,OG8167_aa_aligned.fasta,0.518982
7403,OG4371_aa_aligned.fasta,0.56433
7404,OG4231_aa_aligned.fasta,0.5796735
7405,OG6331_aa_aligned.fasta,0.501722
7406,OG6575_aa_aligned.fasta,0.566034
7407,OG16623_aa_aligned.fasta,0.596473
7408,OG3041_aa_aligned.fasta,0.510919
7409,OG1969_aa_aligned.fasta,0.635177
7410,OG4919_aa_aligned.fasta,0.674819
7411,OG1352_aa_aligned.fasta,0.506298
7412,OG4534_aa_aligned.fasta,0.473632
7413,OG8079_aa_aligned.fasta,0.4295275
7414,OG14008_aa_aligned.fasta,0.617113
7415,OG8906_aa_aligned.fasta,0.606036
7416,OG2453_aa_aligned.fasta,0.707922
7417,OG4685_aa_aligned.fasta,0.30631
7418,OG9598_aa_aligned.fasta,0.455281
7419,OG17254_aa_aligned.fasta,0.6094595
7420,OG14352_aa_aligned.fasta,0.596929
7421,OG5059_aa_aligned.fasta,0.547986
7422,OG4809_aa_aligned.fasta,0.4633205
7423,OG14345_aa_aligned.fasta,0.592388
7424,OG3563_aa_aligned.fasta,0.44008800000000003
7425,OG16730_aa_aligned.fasta,0.699236
7426,OG6987_aa_aligned.fasta,0.368186
7427,OG4005_aa_aligned.fasta,0.416157
7428,OG9312_aa_aligned.fasta,0.479243
7429,OG11022_aa_aligned.fasta,0.533196
7430,OG6804_aa_aligned.fasta,0.531924
7431,OG5175_aa_aligned.fasta,0.384573
7432,OG3960_aa_aligned.fasta,0.395276
7433,OG6159_aa_aligned.fasta,0.5889385
7434,OG6693_aa_aligned.fasta,0.4808285
7435,OG12551_aa_aligned.fasta,0.6054315
7436,OG9353_aa_aligned.fasta,0.650661
7437,OG16433_aa_aligned.fasta,0.6635599999999999
7438,OG10938_aa_aligned.fasta,0.5622635
7439,OG2450_aa_aligned.fasta,0.5168035
7440,OG15428_aa_aligned.fasta,0.6016
7441,OG2978_aa_aligned.fasta,0.404322
7442,OG16766_aa_aligned.fasta,0.664452
7443,OG9265_aa_aligned.fasta,0.634061
7444,OG8214_aa_aligned.fasta,0.405669
7445,OG14584_aa_aligned.fasta,0.7393885
7446,OG1685_aa_aligned.fasta,0.735105
7447,OG1929_aa_aligned.fasta,0.7789025
7448,OG12879_aa_aligned.fasta,0.5194905
7449,OG11316_aa_aligned.fasta,0.493317
7450,OG5154_aa_aligned.fasta,0.483725
7451,OG18252_aa_aligned.fasta,0.663268
7452,OG3552_aa_aligned.fasta,0.475923
7453,OG13270_aa_aligned.fasta,0.617584
7454,OG17159_aa_aligned.fasta,0.5865670000000001
7455,OG16933_aa_aligned.fasta,0.684576
7456,OG2080_aa_aligned.fasta,0.579121
7457,OG5778_aa_aligned.fasta,0.46468
7458,OG14031_aa_aligned.fasta,0.642136
7459,OG5127_aa_aligned.fasta,0.39260550000000005
7460,OG7208_aa_aligned.fasta,0.54667
7461,OG15734_aa_aligned.fasta,0.6273525
7462,OG9814_aa_aligned.fasta,0.489278
7463,OG4928_aa_aligned.fasta,0.373666
7464,OG11380_aa_aligned.fasta,0.5155565
7465,OG1411_aa_aligned.fasta,0.5206885
7466,OG7329_aa_aligned.fasta,0.445639
7467,OG5455_aa_aligned.fasta,0.521667
7468,OG9443_aa_aligned.fasta,0.44728999999999997
7469,OG9338_aa_aligned.fasta,0.5893379999999999
7470,OG12139_aa_aligned.fasta,0.5953364999999999
7471,OG9964_aa_aligned.fasta,0.6359174999999999
7472,OG17225_aa_aligned.fasta,0.643464
7473,OG2715_aa_aligned.fasta,0.602892
7474,OG8973_aa_aligned.fasta,0.641214
7475,OG3187_aa_aligned.fasta,0.6864105
7476,OG3430_aa_aligned.fasta,0.630625
7477,OG16214_aa_aligned.fasta,0.6347894999999999
7478,OG5794_aa_aligned.fasta,0.3756625
7479,OG16945_aa_aligned.fasta,0.793624
7480,OG6568_aa_aligned.fasta,0.44763
7481,OG7415_aa_aligned.fasta,0.420967
7482,OG15923_aa_aligned.fasta,0.5790155
7483,OG13657_aa_aligned.fasta,0.540064
7484,OG6167_aa_aligned.fasta,0.5388204999999999
7485,OG6032_aa_aligned.fasta,0.5277425
7486,OG7860_aa_aligned.fasta,0.627444
7487,OG11260_aa_aligned.fasta,0.51876
7488,OG4314_aa_aligned.fasta,0.450992
7489,OG15149_aa_aligned.fasta,0.706811
7490,OG17514_aa_aligned.fasta,0.5795005
7491,OG1125_aa_aligned.fasta,0.742396
7492,OG10281_aa_aligned.fasta,0.474871
7493,OG3326_aa_aligned.fasta,0.32737099999999997
7494,OG14439_aa_aligned.fasta,0.5775725
7495,OG5343_aa_aligned.fasta,0.4381815
7496,OG12302_aa_aligned.fasta,0.579891
7497,OG9609_aa_aligned.fasta,0.5278035
7498,OG3665_aa_aligned.fasta,0.481015
7499,OG17098_aa_aligned.fasta,0.634464
7500,OG1458_aa_aligned.fasta,0.7097055
7501,OG15009_aa_aligned.fasta,0.6020075
7502,OG10962_aa_aligned.fasta,0.514022
7503,OG14798_aa_aligned.fasta,0.6017075000000001
7504,OG15142_aa_aligned.fasta,0.560501
7505,OG18575_aa_aligned.fasta,0.605891
7506,OG15559_aa_aligned.fasta,0.644245
7507,OG5312_aa_aligned.fasta,0.479543
7508,OG2876_aa_aligned.fasta,0.514181
7509,OG3313_aa_aligned.fasta,0.493761
7510,OG5906_aa_aligned.fasta,0.40827
7511,OG1099_aa_aligned.fasta,0.467151
7512,OG15183_aa_aligned.fasta,0.7776784999999999
7513,OG16200_aa_aligned.fasta,0.647989
7514,OG15444_aa_aligned.fasta,0.588708
7515,OG17490_aa_aligned.fasta,0.7226495
7516,OG2902_aa_aligned.fasta,0.562408
7517,OG10187_aa_aligned.fasta,0.6556215000000001
7518,OG4677_aa_aligned.fasta,0.427711
7519,OG9090_aa_aligned.fasta,0.625577
7520,OG4046_aa_aligned.fasta,0.37971699999999997
7521,OG15108_aa_aligned.fasta,0.631977
7522,OG11875_aa_aligned.fasta,0.649449
7523,OG13747_aa_aligned.fasta,0.626439
7524,OG6491_aa_aligned.fasta,0.529727
7525,OG18403_aa_aligned.fasta,0.704573
7526,OG2381_aa_aligned.fasta,0.478072
7527,OG4966_aa_aligned.fasta,0.458399
7528,OG7884_aa_aligned.fasta,0.516099
7529,OG14430_aa_aligned.fasta,0.6423840000000001
7530,OG8435_aa_aligned.fasta,0.410644
7531,OG10531_aa_aligned.fasta,0.484463
7532,OG17666_aa_aligned.fasta,0.664092
7533,OG8591_aa_aligned.fasta,0.599505
7534,OG6200_aa_aligned.fasta,0.492223
7535,OG10141_aa_aligned.fasta,0.502768
7536,OG4164_aa_aligned.fasta,0.491077
7537,OG5147_aa_aligned.fasta,0.394076
7538,OG17010_aa_aligned.fasta,0.7038705000000001
7539,OG10029_aa_aligned.fasta,0.6845829999999999
7540,OG5496_aa_aligned.fasta,0.531421
7541,OG8862_aa_aligned.fasta,0.536804
7542,OG7762_aa_aligned.fasta,0.437424
7543,OG4316_aa_aligned.fasta,0.6180194999999999
7544,OG14065_aa_aligned.fasta,0.5267525
7545,OG4490_aa_aligned.fasta,0.6967669999999999
7546,OG8078_aa_aligned.fasta,0.6976275
7547,OG6388_aa_aligned.fasta,0.5455245
7548,OG2849_aa_aligned.fasta,0.477037
7549,OG6871_aa_aligned.fasta,0.5503805
7550,OG4014_aa_aligned.fasta,0.453037
7551,OG10326_aa_aligned.fasta,0.5383145
7552,OG4831_aa_aligned.fasta,0.366277
7553,OG10694_aa_aligned.fasta,0.5031455
7554,OG15885_aa_aligned.fasta,0.685372
7555,OG9947_aa_aligned.fasta,0.611709
7556,OG7165_aa_aligned.fasta,0.399426
7557,OG11517_aa_aligned.fasta,0.731173
7558,OG2165_aa_aligned.fasta,0.609483
7559,OG14151_aa_aligned.fasta,0.626015
7560,OG3258_aa_aligned.fasta,0.540412
7561,OG6939_aa_aligned.fasta,0.416953
7562,OG2020_aa_aligned.fasta,0.566025
7563,OG9178_aa_aligned.fasta,0.549449
7564,OG10532_aa_aligned.fasta,0.597909
7565,OG7078_aa_aligned.fasta,0.466761
7566,OG2401_aa_aligned.fasta,0.771075
7567,OG4234_aa_aligned.fasta,0.5982495
7568,OG17463_aa_aligned.fasta,0.677509
7569,OG8434_aa_aligned.fasta,0.5398695
7570,OG2066_aa_aligned.fasta,0.46959
7571,OG8317_aa_aligned.fasta,0.5125065
7572,OG10437_aa_aligned.fasta,0.5413465
7573,OG8953_aa_aligned.fasta,0.5913550000000001
7574,OG8480_aa_aligned.fasta,0.643549
7575,OG17401_aa_aligned.fasta,0.673758
7576,OG7554_aa_aligned.fasta,0.649037
7577,OG5775_aa_aligned.fasta,0.4920335
7578,OG4714_aa_aligned.fasta,0.406395
7579,OG10906_aa_aligned.fasta,0.608582
7580,OG15103_aa_aligned.fasta,0.630736
7581,OG13063_aa_aligned.fasta,0.591766
7582,OG8106_aa_aligned.fasta,0.498094
7583,OG6475_aa_aligned.fasta,0.399242
7584,OG15315_aa_aligned.fasta,0.6133770000000001
7585,OG8629_aa_aligned.fasta,0.753659
7586,OG9243_aa_aligned.fasta,0.582398
7587,OG16683_aa_aligned.fasta,0.671129
7588,OG5155_aa_aligned.fasta,0.377382
7589,OG15100_aa_aligned.fasta,0.639155
7590,OG2787_aa_aligned.fasta,0.538445
7591,OG15117_aa_aligned.fasta,0.64361
7592,OG17017_aa_aligned.fasta,0.629739
7593,OG12610_aa_aligned.fasta,0.585477
7594,OG6750_aa_aligned.fasta,0.354302
7595,OG2610_aa_aligned.fasta,0.453962
7596,OG11112_aa_aligned.fasta,0.45211650000000003
7597,OG9986_aa_aligned.fasta,0.6019300000000001
7598,OG3755_aa_aligned.fasta,0.390474
7599,OG1683_aa_aligned.fasta,0.672228
7600,OG13601_aa_aligned.fasta,0.7916205000000001
7601,OG7156_aa_aligned.fasta,0.7011575
7602,OG3537_aa_aligned.fasta,0.656826
7603,OG5171_aa_aligned.fasta,0.386212
7604,OG9196_aa_aligned.fasta,0.420024
7605,OG3789_aa_aligned.fasta,0.456468
7606,OG12023_aa_aligned.fasta,0.5588759999999999
7607,OG15044_aa_aligned.fasta,0.622152
7608,OG9494_aa_aligned.fasta,0.599483
7609,OG16266_aa_aligned.fasta,0.630653
7610,OG11803_aa_aligned.fasta,0.608004
7611,OG15592_aa_aligned.fasta,0.7351255
7612,OG8878_aa_aligned.fasta,0.479543
7613,OG9398_aa_aligned.fasta,0.478024
7614,OG1924_aa_aligned.fasta,0.730186
7615,OG18011_aa_aligned.fasta,0.574415
7616,OG15347_aa_aligned.fasta,0.648212
7617,OG2330_aa_aligned.fasta,0.67352
7618,OG3906_aa_aligned.fasta,0.422456
7619,OG7556_aa_aligned.fasta,0.613335
7620,OG6125_aa_aligned.fasta,0.540797
7621,OG13522_aa_aligned.fasta,0.61552
7622,OG12513_aa_aligned.fasta,0.555688
7623,OG7284_aa_aligned.fasta,0.414229
7624,OG7597_aa_aligned.fasta,0.436049
