"X1" "OG" "conservation_score" "species_num"
"4939" 6207 "OG8310" 0.394847 36
"4940" 6208 "OG6795" 0.524625 64
"4941" 6209 "OG20255" 0.755432 6
"4942" 6210 "OG22905" 0.8319235 5
"4943" 6211 "OG2211" 0.507722 338
"4944" 6212 "OG22449" 0.784973 5
"4945" 6213 "OG6514" 0.4811475 67
"4946" 6214 "OG23421" 0.815027 5
"4947" 6215 "OG2392" 0.537758 336
"4948" 6217 "OG4488" 0.504275 239
"4949" 6219 "OG4070" 0.420187 256
"4950" 6220 "OG6413" 0.606925 70
"4951" 6221 "OG5973" 0.47107 87
"4952" 6222 "OG6396" 0.614956 73
"4953" 6223 "OG20228" 0.758732 5
"4954" 6224 "OG1320" 0.750905 342
"4955" 6225 "OG5399" 0.6220575 134
"4956" 6226 "OG4641" 0.4071735 233
"4957" 6229 "OG9249" 0.45689 27
"4958" 6231 "OG1200" 0.583025 312
"4959" 6233 "OG14988" 0.574313 9
"4960" 6234 "OG2240" 0.457449 336
"4961" 6235 "OG1022" 0.510397 343
"4962" 6236 "OG2935" 0.436129 324
"4963" 6237 "OG1733" 0.578257 339
"4964" 6238 "OG2255" 0.332874 324
"4965" 6239 "OG1439" 0.681315 333
"4966" 6240 "OG5824" 0.532103 89
"4967" 6241 "OG3192" 0.463826 318
"4968" 6245 "OG3141" 0.607541 316
"4969" 6246 "OG35660" 0.791459 3
"4970" 6247 "OG5429" 0.510018 128
"4971" 6248 "OG23334" 0.797012 5
"4972" 6249 "OG23393" 0.798858 5
"4973" 6250 "OG20366" 0.737489 6
"4974" 6251 "OG23588" 0.77826 5
"4975" 6255 "OG4748" 0.407634 222
"4976" 6256 "OG10656" 0.547775 17
"4977" 6258 "OG2940" 0.633709 317
"4978" 6259 "OG6382" 0.5037535 73
"4979" 6260 "OG5195" 0.53171 160
"4980" 6261 "OG5993" 0.430469 88
"4981" 6262 "OG5912" 0.493723 90
"4982" 6263 "OG23411" 0.832442 5
"4983" 6265 "OG4352" 0.6101635 252
"4984" 6266 "OG19082" 0.716047 6
"4985" 6267 "OG16544" 0.6452965 4
"4986" 6268 "OG5716" 0.530762 99
"4987" 6271 "OG3196" 0.634508 312
"4988" 6272 "OG1798" 0.5571615 343
"4989" 6273 "OG5553" 0.602693 85
"4990" 6277 "OG18763" 0.7281775 6
"4991" 6279 "OG5467" 0.5876525 117
"4992" 6280 "OG7337" 0.406876 52
"4993" 6282 "OG1075" 0.576783 343
"4994" 6283 "OG3663" 0.651775 306
"4995" 6284 "OG3149" 0.495691 314
"4996" 6285 "OG3852" 0.573579 292
"4997" 6286 "OG17651" 0.7555815 7
"4998" 6287 "OG2924" 0.5257025 323
"4999" 6288 "OG9421" 0.6008865 27
"5000" 6289 "OG23538" 0.811145 5
"5001" 6290 "OG26200" 0.6807905 4
"5002" 6291 "OG5430" 0.316847 130
"5003" 6293 "OG4847" 0.4886615 206
"5004" 6294 "OG11823" 0.716672 14
"5005" 6295 "OG7196" 0.5327715 55
"5006" 6296 "OG1896" 0.815318 341
"5007" 6297 "OG4328" 0.5439055 262
"5008" 6298 "OG21639" 0.7943575 3
"5009" 6299 "OG1795" 0.597788 343
"5010" 6301 "OG32728" 0.749896 3
"5011" 6302 "OG3411" 0.437802 311
"5012" 6303 "OG8256" 0.5344745 37
"5013" 6304 "OG1461" 0.553317 320
"5014" 6305 "OG4892" 0.4253025 199
"5015" 6306 "OG5131" 0.704763 171
"5016" 6307 "OG2233" 0.34947 335
"5017" 6308 "OG1689" 0.685141 329
"5018" 6310 "OG5220" 0.4209685 154
"5019" 6311 "OG1943" 0.759758 341
"5020" 6313 "OG4949" 0.49475 194
"5021" 6315 "OG20412" 0.744629 6
"5022" 6316 "OG3033" 0.302674 312
"5023" 6317 "OG27441" 0.700564 4
"5024" 6318 "OG26196" 0.736627 4
"5025" 6319 "OG32291" 0.7489495 3
"5026" 6320 "OG2199" 0.482043 338
"5027" 6321 "OG31604" 0.7749835 3
"5028" 6324 "OG23005" 0.756918 5
"5029" 6325 "OG21975" 0.8338305 5
"5030" 6326 "OG3193" 0.3988765 309
"5031" 6327 "OG5672" 0.573777 71
"5032" 6328 "OG10446" 0.579612 17
"5033" 6329 "OG7499" 0.393438 50
"5034" 6330 "OG21773" 0.7016685 5
"5035" 6331 "OG3119" 0.3548795 319
"5036" 6332 "OG5289" 0.4528975 146
"5037" 6335 "OG4446" 0.35722 251
"5038" 6336 "OG23401" 0.721148 5
"5039" 6337 "OG2384" 0.680554 335
"5040" 6338 "OG30909" 0.762119 3
"5041" 6339 "OG2736" 0.418058 320
"5042" 6341 "OG7663" 0.429922 47
"5043" 6342 "OG20178" 0.789555 6
"5044" 6343 "OG7674" 0.381411 46
"5045" 6344 "OG1246" 0.5471865 342
"5046" 6345 "OG35657" 0.7827125 3
"5047" 6348 "OG26477" 0.636383 4
"5048" 6349 "OG28636" 0.7205905 4
"5049" 6352 "OG4871" 0.417858 203
"5050" 6353 "OG8410" 0.488465 34
"5051" 6354 "OG23605" 0.778211 5
"5052" 6356 "OG7224" 0.512872 55
"5053" 6358 "OG5012" 0.512904 186
"5054" 6359 "OG3782" 0.618393 282
"5055" 6361 "OG1313" 0.741741 342
"5056" 6362 "OG6680" 0.578075 66
"5057" 6363 "OG7429" 0.526722 51
"5058" 6365 "OG17682" 0.8248345 7
"5059" 6366 "OG5454" 0.696233 102
"5060" 6367 "OG35606" 0.8053795 3
"5061" 6368 "OG7711" 0.614356 44
"5062" 6369 "OG1932" 0.5497555 332
"5063" 6370 "OG1712" 0.533004 343
"5064" 6371 "OG12776" 0.7201975 6
"5065" 6373 "OG32716" 0.8091895 3
"5066" 6375 "OG5486" 0.6050785 120
"5067" 6376 "OG13299" 0.570024 10
"5068" 6377 "OG7278" 0.567245 53
"5069" 6378 "OG17028" 0.553055 7
"5070" 6379 "OG6342" 0.589023 63
"5071" 6381 "OG2524" 0.442792 334
"5072" 6382 "OG9122" 0.481606 27
"5073" 6383 "OG5621" 0.519477 66
"5074" 6384 "OG1747" 0.379837 340
"5075" 6386 "OG1537" 0.757051 343
"5076" 6387 "OG3265" 0.475098 309
"5077" 6388 "OG17208" 0.681825 7
"5078" 6390 "OG10346" 0.553268 21
"5079" 6391 "OG22703" 0.727932 5
"5080" 6394 "OG4218" 0.7785835 267
"5081" 6395 "OG1034" 0.498113 343
"5082" 6396 "OG33873" 0.8048925 3
"5083" 6399 "OG3882" 0.410462 288
"5084" 6401 "OG3987" 0.530887 285
"5085" 6402 "OG13537" 0.5862655 10
"5086" 6403 "OG1202" 0.512979 334
"5087" 6404 "OG2723" 0.563472 327
"5088" 6405 "OG9126" 0.441953 28
"5089" 6406 "OG19569" 0.6612315 6
"5090" 6407 "OG4379" 0.528543 259
"5091" 6408 "OG23517" 0.823678 5
"5092" 6409 "OG2415" 0.4383235 326
"5093" 6411 "OG6531" 0.523531 69
"5094" 6412 "OG5784" 0.402732 94
"5095" 6413 "OG4063" 0.396212 279
"5096" 6414 "OG9000" 0.475079 30
"5097" 6415 "OG6148" 0.407821 82
"5098" 6416 "OG4786" 0.659018 189
"5099" 6417 "OG6098" 0.424454 71
"5100" 6418 "OG6421" 0.548217 71
"5101" 6419 "OG6317" 0.413932 73
"5102" 6420 "OG23478" 0.797404 3
"5103" 6421 "OG3551" 0.5313645 305
"5104" 6422 "OG3592" 0.593837 307
"5105" 6423 "OG5086" 0.671624 127
"5106" 6424 "OG2508" 0.745493 335
"5107" 6426 "OG4766" 0.600658 222
"5108" 6427 "OG6349" 0.278269 73
"5109" 6428 "OG10253" 0.4939455 21
"5110" 6429 "OG27531" 0.724853 4
"5111" 6430 "OG14662" 0.655758 9
"5112" 6431 "OG5203" 0.581787 157
"5113" 6432 "OG3481" 0.589316 308
"5114" 6433 "OG2326" 0.606642 340
"5115" 6435 "OG3763" 0.46897 291
"5116" 6436 "OG3627" 0.513785 304
"5117" 6437 "OG1507" 0.543245 339
"5118" 6439 "OG3350" 0.475065 311
"5119" 6440 "OG3368" 0.52694 313
"5120" 6441 "OG5841" 0.511002 92
"5121" 6442 "OG6942" 0.43629 59
"5122" 6444 "OG5080" 0.418412 174
"5123" 6445 "OG5219" 0.427097 153
"5124" 6446 "OG7763" 0.436779 45
"5125" 6447 "OG2500" 0.564162 337
"5126" 6448 "OG21982" 0.820854 5
"5127" 6450 "OG4527" 0.424938 242
"5128" 6451 "OG3343" 0.465363 311
"5129" 6452 "OG11872" 0.742887 11
"5130" 6453 "OG4405" 0.5805375 240
"5131" 6454 "OG23753" 0.7022825 5
"5132" 6455 "OG4288" 0.662527 261
"5133" 6456 "OG20318" 0.8338825 6
"5134" 6458 "OG23500" 0.798219 5
"5135" 6459 "OG2143" 0.519613 338
"5136" 6460 "OG1237" 0.6525515 339
"5137" 6462 "OG27567" 0.773565 4
"5138" 6463 "OG9761" 0.602855 24
"5139" 6464 "OG2731" 0.720235 332
"5140" 6465 "OG9941" 0.59078 21
"5141" 6466 "OG1640" 0.5103865 323
"5142" 6467 "OG22611" 0.684533 5
"5143" 6468 "OG6189" 0.504662 79
"5144" 6469 "OG3545" 0.5261665 309
"5145" 6470 "OG8125" 0.451693 38
"5146" 6471 "OG3611" 0.446564 304
"5147" 6472 "OG2502" 0.805187 335
"5148" 6473 "OG6340" 0.39671 73
"5149" 6475 "OG31962" 0.795462 3
"5150" 6476 "OG6025" 0.553805 86
"5151" 6477 "OG15051" 0.611239 9
"5152" 6479 "OG3572" 0.5150545 304
"5153" 6480 "OG7809" 0.513982 43
"5154" 6481 "OG2908" 0.4257445 321
"5155" 6483 "OG5124" 0.555892 168
"5156" 6484 "OG17634" 0.688594 6
"5157" 6485 "OG2519" 0.515142 332
"5158" 6486 "OG2688" 0.534172 324
"5159" 6487 "OG11333" 0.5643215 11
"5160" 6488 "OG12531" 0.563672 12
"5161" 6489 "OG15005" 0.731019 7
"5162" 6490 "OG32367" 0.781235 3
"5163" 6492 "OG5590" 0.4460435 106
"5164" 6493 "OG3787" 0.512069 262
"5165" 6494 "OG26555" 0.837251 4
"5166" 6498 "OG6448" 0.499114 72
"5167" 6502 "OG4192" 0.611536 274
"5168" 6503 "OG19725" 0.7412495 6
"5169" 6504 "OG4031" 0.568355 282
"5170" 6506 "OG23525" 0.779035 5
"5171" 6507 "OG3706" 0.4454665 292
"5172" 6508 "OG8105" 0.396494 3
"5173" 6509 "OG15721" 0.6363375 8
"5174" 6510 "OG17620" 0.792883 7
"5175" 6511 "OG17958" 0.600488 7
"5176" 6512 "OG5033" 0.4143355 184
"5177" 6513 "OG4179" 0.397801 273
"5178" 6514 "OG2379" 0.6493155 338
"5179" 6515 "OG6398" 0.363499 73
"5180" 6516 "OG4208" 0.769904 267
"5181" 6517 "OG3386" 0.496565 312
"5182" 6519 "OG4119" 0.551457 276
"5183" 6520 "OG2993" 0.436558 304
"5184" 6522 "OG6585" 0.454143 66
"5185" 6523 "OG2893" 0.546963 317
"5186" 6524 "OG5266" 0.443905 148
"5187" 6525 "OG5412" 0.7161625 109
"5188" 6526 "OG23650" 0.82448 5
"5189" 6528 "OG5986" 0.570655 86
"5190" 6530 "OG4646" 0.395537 215
"5191" 6531 "OG4576" 0.5502115 238
"5192" 6532 "OG4547" 0.4625145 240
"5193" 6533 "OG22768" 0.765051 5
"5194" 6534 "OG1420" 0.518206 339
"5195" 6535 "OG9929" 0.632445 23
"5196" 6539 "OG2260" 0.4768045 334
"5197" 6541 "OG25842" 0.6951895 4
"5198" 6543 "OG6564" 0.543255 69
"5199" 6544 "OG28728" 0.7818555 4
"5200" 6545 "OG2621" 0.476676 326
"5201" 6547 "OG7220" 0.420985 53
"5202" 6548 "OG23460" 0.767719 5
"5203" 6549 "OG2919" 0.596807 298
"5204" 6551 "OG6469" 0.5461125 70
"5205" 6552 "OG6631" 0.40671 66
"5206" 6553 "OG23369" 0.827052 5
"5207" 6555 "OG2904" 0.59112 231
"5208" 6556 "OG20427" 0.734197 6
"5209" 6557 "OG27503" 0.702288 4
"5210" 6558 "OG27658" 0.73892 4
"5211" 6559 "OG4602" 0.3785655 237
"5212" 6560 "OG6578" 0.41131 67
"5213" 6561 "OG23813" 0.76374 5
"5214" 6564 "OG21810" 0.7019305 5
"5215" 6565 "OG7840" 0.447328 44
"5216" 6568 "OG1963" 0.76076 334
"5217" 6569 "OG25673" 0.7775875 4
"5218" 6570 "OG1500" 0.743436 343
"5219" 6571 "OG10091" 0.4524155 22
"5220" 6572 "OG4762" 0.517112 217
"5221" 6574 "OG1485" 0.8157325 341
"5222" 6576 "OG3889" 0.495184 290
"5223" 6577 "OG3687" 0.544098 299
"5224" 6578 "OG4941" 0.444643 189
"5225" 6580 "OG5329" 0.5717485 145
"5226" 6582 "OG12718" 0.506293 12
"5227" 6583 "OG23379" 0.833902 5
"5228" 6584 "OG4806" 0.4317305 210
"5229" 6586 "OG5066" 0.419301 175
"5230" 6587 "OG4691" 0.554508 229
"5231" 6589 "OG5641" 0.5836595 72
"5232" 6590 "OG33505" 0.829667 3
"5233" 6591 "OG15741" 0.736433 7
"5234" 6593 "OG5106" 0.7631795 166
"5235" 6594 "OG1359" 0.627817 338
"5236" 6595 "OG2897" 0.4682455 319
"5237" 6598 "OG23644" 0.828892 5
"5238" 6599 "OG23596" 0.836525 5
"5239" 6600 "OG27598" 0.7834665 4
"5240" 6602 "OG3367" 0.477143 308
"5241" 6603 "OG2332" 0.813064 340
"5242" 6604 "OG5536" 0.4492525 115
"5243" 6605 "OG25308" 0.7405325 4
"5244" 6606 "OG1383" 0.5088705 334
"5245" 6607 "OG5427" 0.447437 131
"5246" 6609 "OG2939" 0.682445 319
"5247" 6611 "OG2294" 0.438305 334
"5248" 6612 "OG5301" 0.589524 104
"5249" 6613 "OG4521" 0.666887 245
"5250" 6614 "OG7441" 0.539787 49
"5251" 6615 "OG3538" 0.423402 239
"5252" 6617 "OG3807" 0.463255 293
"5253" 6618 "OG1847" 0.671359 343
"5254" 6619 "OG7825" 0.4377955 44
"5255" 6620 "OG28650" 0.830363 4
"5256" 6621 "OG5465" 0.541185 80
"5257" 6623 "OG22769" 0.736722 5
"5258" 6624 "OG1637" 0.516332 338
"5259" 6625 "OG1680" 0.715686 338
"5260" 6626 "OG20227" 0.750317 6
"5261" 6627 "OG3944" 0.411419 285
"5262" 6629 "OG1448" 0.474989 312
"5263" 6630 "OG7047" 0.424625 57
"5264" 6631 "OG3043" 0.642304 320
"5265" 6632 "OG8341" 0.514318 36
"5266" 6633 "OG10601" 0.629614 18
"5267" 6634 "OG19724" 0.7934655 6
"5268" 6635 "OG2946" 0.5936105 323
"5269" 6636 "OG5902" 0.5003435 90
"5270" 6639 "OG1235" 0.508267 320
"5271" 6640 "OG7772" 0.5221155 44
"5272" 6641 "OG2669" 0.4557775 329
"5273" 6642 "OG6087" 0.519424 83
"5274" 6643 "OG6426" 0.500337 71
"5275" 6644 "OG4317" 0.698188 261
"5276" 6645 "OG23296" 0.83948 5
"5277" 6646 "OG7468" 0.380249 50
"5278" 6647 "OG3872" 0.623155 294
"5279" 6648 "OG20168" 0.747152 6
"5280" 6649 "OG27639" 0.7080885 4
"5281" 6650 "OG27519" 0.782746 4
"5282" 6651 "OG27589" 0.77362 4
"5283" 6653 "OG20355" 0.7634675 6
"5284" 6655 "OG3865" 0.707513 257
"5285" 6656 "OG1808" 0.568169 339
"5286" 6657 "OG27045" 0.8110135 4
"5287" 6659 "OG1833" 0.4960635 342
"5288" 6660 "OG5306" 0.337909 146
"5289" 6661 "OG5654" 0.474824 101
"5290" 6662 "OG26593" 0.816933 4
"5291" 6664 "OG3448" 0.657875 311
"5292" 6665 "OG3209" 0.554867 318
"5293" 6666 "OG4758" 0.497297 218
"5294" 6669 "OG1936" 0.488194 339
"5295" 6670 "OG6654" 0.6425135 65
"5296" 6671 "OG2358" 0.647833 338
"5297" 6672 "OG4817" 0.4547465 212
"5298" 6673 "OG5509" 0.32008 112
"5299" 6675 "OG4021" 0.4813525 286
"5300" 6676 "OG13714" 0.687452 10
"5301" 6678 "OG5419" 0.553549 132
"5302" 6682 "OG23309" 0.805841 5
"5303" 6683 "OG4181" 0.4394545 273
"5304" 6685 "OG5767" 0.658703 93
"5305" 6686 "OG23576" 0.8155995 5
"5306" 6687 "OG6466" 0.478353 71
"5307" 6688 "OG2956" 0.680829 312
"5308" 6690 "OG8254" 0.475349 37
"5309" 6692 "OG8603" 0.451601 34
"5310" 6693 "OG1841" 0.381662 340
"5311" 6695 "OG17335" 0.8093125 7
"5312" 6697 "OG1842" 0.70222 341
"5313" 6699 "OG3320" 0.350238 313
"5314" 6700 "OG1102" 0.4605295 332
"5315" 6701 "OG6168" 0.510575 51
"5316" 6702 "OG23574" 0.819889 5
"5317" 6703 "OG6026" 0.677909 83
"5318" 6704 "OG6891" 0.579743 60
"5319" 6705 "OG1248" 0.3594295 342
"5320" 6706 "OG4076" 0.421194 280
"5321" 6708 "OG22777" 0.732313 5
"5322" 6709 "OG4357" 0.597046 257
"5323" 6710 "OG3677" 0.6029865 297
"5324" 6711 "OG5286" 0.730174 98
"5325" 6713 "OG13127" 0.6309095 11
"5326" 6714 "OG26888" 0.771413 4
"5327" 6715 "OG5701" 0.5067595 98
"5328" 6716 "OG23656" 0.717851 4
"5329" 6717 "OG2102" 0.5033905 336
"5330" 6719 "OG28698" 0.743574 4
"5331" 6720 "OG17605" 0.7500325 7
"5332" 6721 "OG4850" 0.381477 205
"5333" 6724 "OG5107" 0.275769 151
"5334" 6726 "OG5684" 0.439258 96
"5335" 6727 "OG2303" 0.574976 339
"5336" 6729 "OG13955" 0.5470035 9
"5337" 6731 "OG5645" 0.4358725 102
"5338" 6732 "OG8404" 0.552075 35
"5339" 6733 "OG3370" 0.722011 314
"5340" 6735 "OG1840" 0.645727 342
"5341" 6736 "OG11696" 0.536233 14
"5342" 6737 "OG3208" 0.6422645 317
"5343" 6738 "OG18859" 0.7591025 6
"5344" 6739 "OG3697" 0.54597 298
"5345" 6741 "OG4065" 0.385246 279
"5346" 6742 "OG3873" 0.663254 293
"5347" 6743 "OG7111" 0.491822 56
"5348" 6744 "OG35665" 0.748726 3
"5349" 6746 "OG27631" 0.811988 4
"5350" 6747 "OG18731" 0.728496 5
"5351" 6748 "OG10756" 0.660673 6
"5352" 6749 "OG23432" 0.835639 5
"5353" 6750 "OG1382" 0.377156 313
"5354" 6752 "OG22781" 0.716294 5
"5355" 6754 "OG1433" 0.724119 342
"5356" 6755 "OG16421" 0.623233 8
"5357" 6756 "OG20277" 0.759618 6
"5358" 6757 "OG24208" 0.650704 5
"5359" 6758 "OG2022" 0.7961715 335
"5360" 6759 "OG4590" 0.664497 201
"5361" 6760 "OG6897" 0.441258 61
"5362" 6761 "OG3433" 0.325959 311
"5363" 6762 "OG20403" 0.75365 6
"5364" 6763 "OG3772" 0.450737 295
"5365" 6764 "OG2563" 0.409008 329
"5366" 6766 "OG5851" 0.409382 92
"5367" 6767 "OG2141" 0.700167 341
"5368" 6768 "OG17652" 0.789069 7
"5369" 6769 "OG3488" 0.596287 308
"5370" 6770 "OG1632" 0.707136 343
"5371" 6771 "OG3132" 0.3844965 308
"5372" 6772 "OG27573" 0.801071 4
"5373" 6774 "OG23343" 0.837419 5
"5374" 6779 "OG2344" 0.356743 335
"5375" 6780 "OG10745" 0.5892025 19
"5376" 6781 "OG7252" 0.522445 53
"5377" 6782 "OG2911" 0.542073 318
"5378" 6783 "OG1213" 0.639997 321
"5379" 6784 "OG21800" 0.672227 5
"5380" 6785 "OG7725" 0.494751 46
"5381" 6788 "OG8768" 0.4455925 32
"5382" 6789 "OG7105" 0.573778 56
"5383" 6790 "OG25486" 0.7620735 4
"5384" 6792 "OG6652" 0.397451 66
"5385" 6795 "OG6048" 0.363003 86
"5386" 6796 "OG3111" 0.433282 317
"5387" 6797 "OG2713" 0.4884235 326
"5388" 6798 "OG19503" 0.809141 6
"5389" 6800 "OG26748" 0.7842635 4
"5390" 6801 "OG1038" 0.65994 342
"5391" 6802 "OG5500" 0.4272885 119
"5392" 6803 "OG5981" 0.48963 87
"5393" 6804 "OG11952" 0.7204215 5
"5394" 6806 "OG6495" 0.467883 67
"5395" 6807 "OG23425" 0.801933 5
"5396" 6808 "OG2481" 0.55313 327
"5397" 6810 "OG4682" 0.679026 227
"5398" 6811 "OG1741" 0.6724105 341
"5399" 6812 "OG7807" 0.503419 44
"5400" 6813 "OG5372" 0.390483 102
"5401" 6814 "OG4175" 0.566289 243
"5402" 6815 "OG3047" 0.535763 324
"5403" 6816 "OG6023" 0.594021 54
"5404" 6817 "OG5384" 0.4855975 134
"5405" 6818 "OG3115" 0.5964 318
"5406" 6819 "OG8300" 0.620855 37
"5407" 6820 "OG6872" 0.558612 63
"5408" 6821 "OG4232" 0.617551 174
"5409" 6823 "OG6765" 0.41545 64
"5410" 6824 "OG4657" 0.4279115 222
"5411" 6825 "OG6997" 0.5040835 59
"5412" 6826 "OG20203" 0.792111 6
"5413" 6828 "OG2854" 0.667163 329
"5414" 6829 "OG28477" 0.757918 4
"5415" 6830 "OG2325" 0.507268 338
"5416" 6832 "OG3229" 0.592539 316
"5417" 6834 "OG2509" 0.6819705 330
"5418" 6835 "OG3050" 0.568923 324
"5419" 6836 "OG5158" 0.699679 163
"5420" 6837 "OG24340" 0.700475 5
"5421" 6838 "OG1404" 0.724473 328
"5422" 6839 "OG33579" 0.815808 3
"5423" 6842 "OG1931" 0.748889 343
"5424" 6843 "OG23663" 0.8224835 5
"5425" 6844 "OG4377" 0.4651575 256
"5426" 6845 "OG17686" 0.79731 7
"5427" 6846 "OG5949" 0.3830795 89
"5428" 6847 "OG13770" 0.640223 10
"5429" 6848 "OG22607" 0.7818045 5
"5430" 6849 "OG6359" 0.478555 71
"5431" 6852 "OG7062" 0.7119485 58
"5432" 6853 "OG7348" 0.644271 52
"5433" 6854 "OG7645" 0.715471 47
"5434" 6855 "OG15017" 0.6148935 9
"5435" 6856 "OG7259" 0.3404825 53
"5436" 6857 "OG11265" 0.5758525 14
"5437" 6858 "OG5589" 0.543967 107
"5438" 6860 "OG3412" 0.506655 304
"5439" 6861 "OG22431" 0.78591 5
"5440" 6862 "OG20164" 0.697561 6
"5441" 6863 "OG5608" 0.652396 106
"5442" 6865 "OG6534" 0.438968 69
"5443" 6866 "OG1083" 0.58483 331
"5444" 6869 "OG27264" 0.719215 4
"5445" 6870 "OG12613" 0.590072 10
"5446" 6871 "OG13126" 0.607445 11
"5447" 6872 "OG3369" 0.3824115 258
"5448" 6874 "OG35272" 0.771769 3
"5449" 6875 "OG13200" 0.575788 8
"5450" 6876 "OG5542" 0.5047395 110
"5451" 6877 "OG6022" 0.4313295 87
"5452" 6878 "OG6379" 0.559185 73
"5453" 6879 "OG10353" 0.696554 21
"5454" 6880 "OG3311" 0.5320255 315
"5455" 6882 "OG17223" 0.686296 7
"5456" 6883 "OG27636" 0.723044 4
"5457" 6884 "OG18057" 0.755478 7
"5458" 6885 "OG7942" 0.471144 42
"5459" 6886 "OG20354" 0.750103 6
"5460" 6887 "OG6112" 0.659161 78
"5461" 6888 "OG23026" 0.752831 4
"5462" 6890 "OG6202" 0.3829085 79
"5463" 6891 "OG5323" 0.440352 134
"5464" 6892 "OG26171" 0.77921 4
"5465" 6893 "OG4085" 0.5753315 281
"5466" 6894 "OG6278" 0.443242 77
"5467" 6895 "OG2324" 0.425485 254
"5468" 6896 "OG3557" 0.6820015 309
"5469" 6897 "OG6456" 0.467482 70
"5470" 6898 "OG14911" 0.659031 7
"5471" 6899 "OG6802" 0.467571 62
"5472" 6901 "OG2986" 0.425117 318
"5473" 6902 "OG5685" 0.586449 99
"5474" 6903 "OG5304" 0.5948925 147
"5475" 6904 "OG9641" 0.603271 25
"5476" 6905 "OG3076" 0.5880675 320
"5477" 6906 "OG6525" 0.4528665 66
"5478" 6907 "OG27570" 0.715363 4
"5479" 6908 "OG3464" 0.5289075 311
"5480" 6911 "OG3198" 0.345273 319
"5481" 6912 "OG6129" 0.460369 82
"5482" 6913 "OG1238" 0.528836 343
"5483" 6914 "OG13986" 0.5978715 10
"5484" 6916 "OG2215" 0.627856 339
"5485" 6920 "OG33846" 0.786601 3
"5486" 6921 "OG6258" 0.4971245 76
"5487" 6922 "OG4078" 0.522506 278
"5488" 6923 "OG4022" 0.456876 283
"5489" 6925 "OG1025" 0.534244 343
"5490" 6926 "OG1836" 0.640939 342
"5491" 6927 "OG27595" 0.7908145 4
"5492" 6930 "OG8666" 0.5261605 33
"5493" 6931 "OG3074" 0.515118 317
"5494" 6932 "OG2827" 0.433099 327
"5495" 6933 "OG4453" 0.533451 250
"5496" 6934 "OG1555" 0.511307 297
"5497" 6935 "OG9252" 0.5666585 28
"5498" 6936 "OG6757" 0.439181 62
"5499" 6937 "OG10069" 0.492526 22
"5500" 6938 "OG3278" 0.460708 314
"5501" 6939 "OG3666" 0.537743 302
"5502" 6940 "OG1476" 0.497657 343
"5503" 6941 "OG4220" 0.4643755 270
"5504" 6942 "OG5303" 0.496707 140
"5505" 6943 "OG5962" 0.4822605 89
"5506" 6944 "OG4109" 0.3735985 274
"5507" 6945 "OG12993" 0.676692 11
"5508" 6946 "OG4243" 0.524827 267
"5509" 6948 "OG16352" 0.6932865 8
"5510" 6949 "OG5352" 0.607088 112
"5511" 6950 "OG6643" 0.578273 68
"5512" 6951 "OG8998" 0.5754475 8
"5513" 6952 "OG4045" 0.502771 272
"5514" 6953 "OG12502" 0.54155 11
"5515" 6954 "OG2631" 0.521817 331
"5516" 6955 "OG27858" 0.717135 4
"5517" 6957 "OG14740" 0.5880395 9
"5518" 6959 "OG23709" 0.813656 5
"5519" 6960 "OG5016" 0.50725 183
"5520" 6961 "OG2510" 0.5637115 330
"5521" 6962 "OG4493" 0.592383 229
"5522" 6963 "OG3684" 0.48247 300
"5523" 6965 "OG20289" 0.735027 6
"5524" 6966 "OG13893" 0.677629 10
"5525" 6967 "OG20321" 0.742147 6
"5526" 6970 "OG7077" 0.379803 57
"5527" 6971 "OG23546" 0.8416365 5
"5528" 6972 "OG1436" 0.508681 333
"5529" 6973 "OG3131" 0.657846 316
"5530" 6974 "OG8014" 0.610514 41
"5531" 6975 "OG1319" 0.763332 342
"5532" 6976 "OG23332" 0.777756 5
"5533" 6979 "OG4608" 0.606855 237
"5534" 6981 "OG4147" 0.534752 272
"5535" 6982 "OG7392" 0.49615 44
"5536" 6983 "OG4146" 0.53324 272
"5537" 6984 "OG2003" 0.662122 343
"5538" 6985 "OG12208" 0.546336 12
"5539" 6986 "OG5809" 0.428095 92
"5540" 6987 "OG6373" 0.360857 72
"5541" 6988 "OG7523" 0.443405 48
"5542" 6989 "OG6263" 0.4596795 72
"5543" 6991 "OG2838" 0.629848 327
"5544" 6992 "OG4344" 0.422649 259
"5545" 6995 "OG5760" 0.486737 93
"5546" 6996 "OG3532" 0.4552305 307
"5547" 6998 "OG19441" 0.684104 6
"5548" 6999 "OG1739" 0.726832 343
"5549" 7000 "OG6380" 0.679693 67
"5550" 7001 "OG4346" 0.648104 257
"5551" 7002 "OG20217" 0.7527375 6
"5552" 7003 "OG23638" 0.732911 5
"5553" 7004 "OG2648" 0.50182 328
"5554" 7005 "OG7732" 0.463673 45
"5555" 7006 "OG4569" 0.464761 237
"5556" 7007 "OG3217" 0.518 319
"5557" 7009 "OG1789" 0.420986 333
"5558" 7010 "OG23703" 0.803133 5
"5559" 7011 "OG2026" 0.498094 339
"5560" 7012 "OG23502" 0.7948165 5
"5561" 7013 "OG1150" 0.676498 201
"5562" 7014 "OG7583" 0.636702 48
"5563" 7015 "OG27381" 0.757936 4
"5564" 7016 "OG23723" 0.79979 5
"5565" 7017 "OG5876" 0.516297 91
"5566" 7018 "OG17665" 0.788717 7
